age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
295.0016,0.0,0.00432413,96.47617,191.9979,0.0,5.680556e-06,1.434293e-06,5138.503,270.0
452.8632,0.0221,403796.0,1.066918,0.4668357,4.657957,0.04704912,0.2457454,0.3297987,273.4935
556.7208,0.000468,7682.855,2.065475,0.482553,0.0002719276,0.01255597,0.2300383,2.439639,273.5421
657.5686,2.95e-05,7938.867,1.93582,0.4837219,0.0001476199,0.01429436,0.2289301,2.468026,273.545
760.542,3.07e-05,3170.493,1.939741,0.4838281,0.000161169,0.01423677,0.228832,3.989202,273.5482
861.1774,3.3e-05,7642.356,1.723764,0.4836621,0.0001903888,0.01802802,0.2289916,2.602876,273.5515
962.1452,3.58e-05,14622.82,1.453062,0.4860412,0.0001982019,0.02537119,0.2267581,1.908005,273.5551
1066.341,4.08e-05,13810.71,1.264626,0.4865881,0.0002285386,0.03349586,0.2262519,1.988095,273.5594
1169.398,4.39e-05,3638.664,1.641532,0.4901213,0.0002268472,0.0198803,0.2230051,3.897868,273.5639
1271.317,4.59e-05,12117.73,1.381918,0.4913587,0.0002484581,0.02805204,0.2218868,2.158406,273.5686
1371.38,4.93e-05,3577.802,1.342712,0.4934891,0.0001251003,0.02971463,0.219979,3.977141,273.5735
1474.758,5.23e-05,11905.31,1.290993,0.4992104,0.0002428571,0.03214373,0.2149696,2.173229,273.5789
1575.167,5.39e-05,2192.914,1.499251,0.4998768,0.0001585177,0.02383438,0.2144009,5.062826,273.5843
1676.394,5.75e-05,3629.363,1.511395,0.5019228,0.0002658313,0.02345338,0.2126608,3.92101,273.5901
1776.848,5.89e-05,16164.55,1.081437,0.5048681,0.0003589189,0.04581075,0.2101911,1.865803,273.5961
1878.706,6.21e-05,17933.87,0.8955136,0.506495,0.0002342399,0.06680905,0.2088476,1.776481,273.6024
1980.419,6.33e-05,10822.11,1.167621,0.5105379,0.0003384597,0.03929935,0.2055576,2.302786,273.6088
2080.818,6.59e-05,3817.226,1.395014,0.5115123,0.000282514,0.02753229,0.2047799,3.916139,273.6154
2181.526,6.8e-05,13155.85,1.129929,0.5181005,0.0003310042,0.04196697,0.1996098,2.12441,273.6223
2282.389,7.04e-05,25646.55,0.6169434,0.5207323,0.0004184652,0.1407765,0.1976022,1.530153,273.6294
2385.912,7.32e-05,16731.76,0.9277403,0.5215021,0.0004348602,0.06225575,0.1970245,1.914897,273.637
2486.846,7.47e-05,9599.733,1.001792,0.5211687,0.0004205236,0.05339352,0.1972819,2.534819,273.6445
2588.124,7.59e-05,12679.88,1.068184,0.5255932,0.0004444265,0.04696379,0.1939796,2.212099,273.6522
2688.453,7.84e-05,12811.86,0.8770516,0.5291274,0.000480137,0.06966542,0.1914022,2.195924,273.6601
2789.317,8.1e-05,14940.71,0.7987659,0.5285951,0.0004926809,0.08399258,0.1917935,2.042057,273.6682
