age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
906.8645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83333
1007.707,1.39e-07,719512.1,3.323149,1.191595,1.045351e-07,0.00010541,0.0008198305,0.5069592,10.83335
1107.928,3.53e-07,11618530.0,3.057452,1.625806,1.453879e-06,0.000124527,0.000440398,0.2301388,10.83338
1208.016,9.26e-07,68222280.0,2.771621,1.633023,8.164591e-06,0.0001515369,0.0004365175,0.09392921,10.83348
1308.133,1.16e-06,424178400.0,7.806921,1.461173,2.82162e-05,1.909989e-05,0.0005452394,0.04256997,10.83359
1408.231,1.96e-06,342158600.0,5.449194,1.49689,4.792726e-05,3.920428e-05,0.0005195389,0.0460967,10.83379
1508.694,2.39e-06,901833800.0,7.96208,1.446793,6.356748e-05,1.836345e-05,0.0005561534,0.02872055,10.83403
1609.138,3.47e-06,193234100.0,3.895046,1.492445,2.655665e-05,7.67354e-05,0.0005226658,0.06421446,10.83438
1709.402,2.62e-06,1485951000.0,9.311842,1.440125,0.0001204412,1.342642e-05,0.0005613463,0.02268816,10.83464
1809.814,4.43e-06,571158100.0,6.322253,1.447013,4.72368e-05,2.912762e-05,0.0005560375,0.03644293,10.83508
1910.083,3.46e-06,604418700.0,4.83315,1.502867,9.06052e-05,4.984273e-05,0.0005154914,0.03513511,10.83543
2010.274,3.64e-06,864795300.0,5.67927,1.454501,0.0001367868,3.609871e-05,0.0005503624,0.02871983,10.8358
2110.558,5.17e-06,272810000.0,3.968646,1.48628,0.0001030204,7.39286e-05,0.0005271039,0.05127588,10.83631
2210.588,3.4e-06,533818100.0,4.139825,1.465554,0.0001139046,6.79433e-05,0.0005421345,0.03668377,10.83665
2310.755,3.59e-06,390967100.0,6.909879,1.466253,0.0001030174,2.438843e-05,0.0005416353,0.04248755,10.83701
2411.189,3.23e-06,597262300.0,3.494731,1.475934,0.0001352724,9.534764e-05,0.000534569,0.03491051,10.83734
2511.862,3.99e-06,810384100.0,10.69251,1.438723,0.0001069276,1.018577e-05,0.0005625988,0.02974524,10.83774
2612.294,5.15e-06,614132200.0,4.947403,1.469022,0.0001146547,4.75794e-05,0.0005396561,0.03433096,10.83826
